Age,Temperature_C,Heart_Rate_BPM,Respiratory_Rate_BPM,Weight_Change_Percent,Food_Intake_Percent,Stool_Consistency,Activity_Level,Edema,Trunk_Moisture,Mucous_Membrane,Gait_Score,Health_Status,Diagnosis
16,37.1,38,8,0.4,97,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
31,36.0,33,12,0.8,97,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
30,36.6,30,15,-1.7,71,Normal,Low (Lethargic),Mild,Moist,Pink,Stiff,Arthritis,Joint Inflammation
18,36.6,36,11,-0.1,88,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
43,36.2,37,10,0.8,96,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
55,36.7,30,12,0.2,95,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
33,39.8,64,24,-2.2,57,Loose,Low (Lethargic),None,Moist,Pink,Stiff,Infection,Bacterial/Viral Infection
41,39.0,54,25,-2.8,55,Loose,Low (Lethargic),None,Dry,Pink,Stiff,Infection,Bacterial/Viral Infection
13,35.8,38,13,-0.6,89,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
59,37.3,42,14,0.2,13,Constipated,Low (Lethargic),Mild,Moist,Pale,Normal,Indigestion,Colic / Digestion Issue
29,36.2,34,7,-0.4,68,Constipated,Low (Lethargic),Mild,Moist,Pink,Stiff,Arthritis,Joint Inflammation
60,37.5,46,16,-2.2,46,Normal,Low (Lethargic),None,Dry,Pale,Stiff,Dehydration,Severe Dehydration
40,39.7,52,30,-1.2,37,Loose,Low (Lethargic),Mild,Dry,Dry/Tacky,Stiff,Infection,Bacterial/Viral Infection
41,37.6,59,17,-1.9,40,Normal,Low (Lethargic),None,Dry,Pale,Stiff,Dehydration,Severe Dehydration
45,37.5,51,20,-4.3,49,Constipated,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
44,37.0,26,7,-0.6,89,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
38,36.2,30,11,1.0,94,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
36,36.5,31,9,-0.4,93,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
4,37.0,29,7,0.4,96,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
59,36.3,32,7,0.5,89,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
18,37.1,37,11,0.6,96,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
18,37.6,40,17,-4.2,70,Constipated,Low (Lethargic),None,Dry,Pale,Normal,Dehydration,Severe Dehydration
53,36.4,33,7,-0.8,96,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
46,38.7,60,21,-3.0,55,Normal,Low (Lethargic),Mild,Dry,Pale,Stiff,Infection,Bacterial/Viral Infection
23,36.7,38,6,0.8,97,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
56,37.2,36,13,1.0,85,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
29,39.8,56,22,-2.2,54,Normal,Low (Lethargic),None,Moist,Pale,Normal,Infection,Bacterial/Viral Infection
21,38.4,41,21,-4.3,42,Constipated,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
42,35.9,36,6,0.5,97,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
25,37.1,29,8,0.7,89,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
52,36.8,30,7,0.5,100,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
32,37.1,41,12,-2.2,62,Constipated,Low (Lethargic),None,Dry,Pale,Normal,Dehydration,Severe Dehydration
22,36.5,38,11,-0.7,92,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
46,36.6,25,6,-0.8,94,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
10,37.0,32,9,-0.5,94,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
14,37.1,41,22,-4.4,40,Constipated,Low (Lethargic),None,Dry,Pale,Normal,Dehydration,Severe Dehydration
27,37.7,49,15,-1.9,49,Loose,Moderate,None,Moist,Pink,Normal,Indigestion,Colic / Digestion Issue
6,36.3,36,12,-0.9,98,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
48,39.3,69,22,-3.3,27,Loose,Low (Lethargic),Mild,Dry,Pale,Stiff,Infection,Bacterial/Viral Infection
32,37.2,60,19,-3.4,30,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Normal,Dehydration,Severe Dehydration
19,36.4,32,14,0.1,86,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
32,36.1,25,12,-0.5,90,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
49,36.9,30,11,0.3,92,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
37,36.6,34,7,-0.5,91,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
25,37.4,29,15,-1.6,73,Normal,Low (Lethargic),Severe,Moist,Pink,Stiff,Arthritis,Joint Inflammation
57,37.2,30,13,-1.8,70,Normal,Low (Lethargic),Mild,Moist,Pink,Stiff,Arthritis,Joint Inflammation
34,40.0,68,19,-1.2,47,Loose,Low (Lethargic),Mild,Moist,Pink,Normal,Infection,Bacterial/Viral Infection
19,36.5,25,11,-0.2,97,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
20,36.4,39,10,0.4,100,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
20,36.1,42,10,-0.1,66,Normal,Low (Lethargic),None,Moist,Pink,Lameness,Arthritis,Joint Inflammation
52,38.1,48,12,-3.2,53,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
37,37.1,44,7,-1.3,84,Normal,Low (Lethargic),Severe,Moist,Pink,Lameness,Arthritis,Joint Inflammation
12,36.1,27,8,-0.4,98,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
29,36.9,29,6,0.2,87,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
58,37.6,41,22,-1.8,48,Constipated,Low (Lethargic),None,Dry,Pale,Normal,Dehydration,Severe Dehydration
8,37.2,37,7,0.6,88,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
6,36.1,26,12,0.0,98,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
46,36.8,53,9,-1.0,42,Loose,Moderate,None,Moist,Pink,Normal,Indigestion,Colic / Digestion Issue
28,38.8,60,28,-1.4,32,Normal,Moderate,None,Moist,Pale,Stiff,Infection,Bacterial/Viral Infection
57,38.7,45,27,-2.2,54,Loose,Low (Lethargic),None,Dry,Pink,Normal,Infection,Bacterial/Viral Infection
45,37.9,59,16,-4.8,55,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
3,36.9,31,7,-0.9,96,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
31,36.6,40,7,-0.3,100,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
39,37.4,49,18,-3.4,67,Normal,Low (Lethargic),None,Dry,Pale,Normal,Dehydration,Severe Dehydration
49,36.3,39,14,-1.5,78,Normal,Low (Lethargic),Mild,Moist,Pink,Stiff,Arthritis,Joint Inflammation
17,40.1,67,22,-1.9,23,Normal,Low (Lethargic),Mild,Dry,Pale,Stiff,Infection,Bacterial/Viral Infection
21,37.8,44,10,0.1,17,Loose,Moderate,None,Moist,Pale,Normal,Indigestion,Colic / Digestion Issue
17,36.7,35,10,0.5,100,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
19,36.5,33,14,-0.0,79,Normal,Low (Lethargic),Mild,Moist,Pink,Stiff,Arthritis,Joint Inflammation
7,38.6,47,21,-3.3,58,Loose,Low (Lethargic),Mild,Dry,Pale,Stiff,Infection,Bacterial/Viral Infection
19,39.7,67,23,-2.9,58,Loose,Low (Lethargic),Mild,Moist,Pink,Stiff,Infection,Bacterial/Viral Infection
32,37.1,25,11,0.9,99,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
45,38.4,43,20,-3.2,68,Normal,Moderate,None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
57,38.6,48,28,-3.9,52,Normal,Low (Lethargic),None,Dry,Pale,Stiff,Infection,Bacterial/Viral Infection
4,36.7,40,15,0.1,46,Constipated,Low (Lethargic),Mild,Dry,Pink,Normal,Indigestion,Colic / Digestion Issue
6,37.5,47,18,-2.7,50,Constipated,Low (Lethargic),None,Dry,Dry/Tacky,Normal,Dehydration,Severe Dehydration
8,36.8,39,13,0.5,93,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
26,36.5,32,8,-0.1,86,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
25,36.5,40,7,-1.4,73,Constipated,Low (Lethargic),None,Moist,Pink,Stiff,Arthritis,Joint Inflammation
45,36.5,25,12,-0.8,90,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
29,39.9,48,19,-1.6,26,Loose,Low (Lethargic),Mild,Moist,Pink,Stiff,Infection,Bacterial/Viral Infection
57,39.2,63,30,-2.9,20,Loose,Moderate,None,Dry,Pink,Stiff,Infection,Bacterial/Viral Infection
48,40.2,50,27,-3.8,40,Loose,Low (Lethargic),None,Moist,Pale,Stiff,Infection,Bacterial/Viral Infection
4,36.5,36,6,0.8,96,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
58,36.5,37,11,0.1,94,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
43,36.2,32,7,-0.8,96,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
20,36.8,39,9,0.1,94,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
27,39.5,46,25,-3.2,26,Loose,Low (Lethargic),Mild,Moist,Pale,Normal,Infection,Bacterial/Viral Infection
22,37.7,51,20,-4.3,41,Constipated,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
10,36.8,35,10,-0.6,98,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
18,36.4,42,7,-0.8,89,Normal,Low (Lethargic),Severe,Moist,Pink,Stiff,Arthritis,Joint Inflammation
25,36.1,37,11,-1.1,72,Constipated,Moderate,None,Moist,Pink,Stiff,Arthritis,Joint Inflammation
21,38.6,45,12,-1.7,31,Normal,Moderate,None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
7,37.0,28,14,0.5,94,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
38,38.7,54,15,-2.4,62,Normal,Low (Lethargic),None,Dry,Pale,Normal,Dehydration,Severe Dehydration
58,36.7,47,13,-2.1,30,Loose,Moderate,None,Moist,Pink,Normal,Indigestion,Colic / Digestion Issue
44,37.2,39,11,0.8,95,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
53,36.7,33,8,0.3,86,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
33,36.4,36,10,0.4,100,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
2,36.5,40,11,-0.2,94,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
9,37.2,34,10,-0.0,89,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
38,37.0,40,10,0.4,97,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
60,36.0,43,16,-0.4,25,Constipated,Moderate,Mild,Dry,Pale,Normal,Indigestion,Colic / Digestion Issue
9,36.5,30,9,0.7,93,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
36,36.1,39,11,-0.7,91,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
9,36.6,34,6,0.8,96,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
13,36.2,27,11,0.8,94,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
39,36.0,37,9,-0.9,92,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
45,35.8,27,6,0.4,87,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
12,39.8,63,28,-2.0,56,Loose,Low (Lethargic),Mild,Moist,Dry/Tacky,Stiff,Infection,Bacterial/Viral Infection
55,37.1,28,13,0.8,100,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
11,36.3,30,10,-1.5,75,Constipated,Low (Lethargic),Severe,Moist,Pink,Stiff,Arthritis,Joint Inflammation
2,39.9,54,20,-1.3,54,Loose,Low (Lethargic),Mild,Dry,Dry/Tacky,Stiff,Infection,Bacterial/Viral Infection
54,39.1,64,23,-1.6,24,Loose,Moderate,None,Moist,Pale,Stiff,Infection,Bacterial/Viral Infection
27,37.4,48,13,-3.9,68,Constipated,Moderate,None,Dry,Dry/Tacky,Normal,Dehydration,Severe Dehydration
47,36.5,28,8,0.3,95,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
31,36.8,30,6,-0.2,98,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
53,37.1,29,9,0.7,97,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
54,37.9,43,15,-4.8,54,Constipated,Low (Lethargic),None,Dry,Dry/Tacky,Normal,Dehydration,Severe Dehydration
32,36.3,34,13,0.1,90,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
31,39.9,46,21,-1.2,39,Loose,Low (Lethargic),None,Moist,Pale,Stiff,Infection,Bacterial/Viral Infection
53,37.4,38,17,-2.5,69,Constipated,Low (Lethargic),None,Dry,Pale,Stiff,Dehydration,Severe Dehydration
43,36.3,33,9,-0.3,86,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
28,37.1,25,9,-0.1,89,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
39,37.3,45,20,-2.1,65,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Normal,Dehydration,Severe Dehydration
36,36.3,39,7,0.4,100,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
25,36.6,38,15,-1.9,80,Normal,Low (Lethargic),Mild,Moist,Pink,Lameness,Arthritis,Joint Inflammation
44,35.8,29,6,-0.3,98,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
40,37.8,52,22,-4.3,60,Normal,Moderate,None,Dry,Pale,Stiff,Dehydration,Severe Dehydration
2,37.8,38,14,-1.6,34,Constipated,Moderate,None,Dry,Dry/Tacky,Normal,Dehydration,Severe Dehydration
49,37.2,27,14,0.5,96,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
34,36.8,49,11,-2.0,31,Constipated,Low (Lethargic),None,Moist,Pale,Normal,Indigestion,Colic / Digestion Issue
59,36.1,26,12,-0.9,99,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
12,36.1,37,6,0.8,94,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
2,36.3,32,9,0.9,95,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
28,36.0,26,8,0.4,87,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
34,36.3,40,9,-0.1,98,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
35,37.2,42,18,-3.6,67,Normal,Moderate,None,Dry,Pale,Normal,Dehydration,Severe Dehydration
42,37.1,31,6,0.2,93,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
50,37.3,53,16,-2.5,63,Constipated,Moderate,None,Dry,Pale,Normal,Dehydration,Severe Dehydration
50,38.8,66,25,-1.2,30,Loose,Moderate,None,Moist,Pink,Stiff,Infection,Bacterial/Viral Infection
27,36.0,27,7,-0.5,91,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
22,38.9,46,28,-1.8,45,Normal,Low (Lethargic),None,Moist,Pale,Stiff,Infection,Bacterial/Viral Infection
49,40.2,62,23,-1.9,55,Loose,Low (Lethargic),Mild,Moist,Pale,Stiff,Infection,Bacterial/Viral Infection
10,36.8,32,9,-0.9,92,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
2,36.3,31,13,-1.0,85,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
26,36.7,34,10,-0.3,100,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
32,36.4,26,9,-0.6,91,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
4,36.7,45,9,-1.0,78,Constipated,Low (Lethargic),Severe,Moist,Pink,Stiff,Arthritis,Joint Inflammation
24,39.5,67,19,-2.0,22,Loose,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Infection,Bacterial/Viral Infection
49,36.2,30,14,-2.8,46,Constipated,Low (Lethargic),None,Moist,Pink,Normal,Indigestion,Colic / Digestion Issue
32,38.5,57,15,-4.0,35,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
6,36.2,31,8,-1.7,74,Normal,Low (Lethargic),Severe,Moist,Pink,Lameness,Arthritis,Joint Inflammation
34,36.9,37,9,-1.6,81,Normal,Low (Lethargic),None,Moist,Pink,Stiff,Arthritis,Joint Inflammation
27,40.5,48,22,-2.1,25,Loose,Moderate,None,Moist,Pale,Stiff,Infection,Bacterial/Viral Infection
33,35.9,32,13,-0.7,93,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
29,36.8,29,10,-0.7,93,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
13,35.9,36,11,-0.7,95,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
53,36.0,38,13,0.1,99,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
46,36.7,31,8,0.1,74,Normal,Moderate,None,Moist,Pink,Lameness,Arthritis,Joint Inflammation
30,35.8,27,7,-0.3,97,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
59,39.5,50,20,-3.3,36,Loose,Low (Lethargic),Mild,Dry,Dry/Tacky,Stiff,Infection,Bacterial/Viral Infection
59,37.2,59,13,-2.1,62,Constipated,Low (Lethargic),None,Dry,Dry/Tacky,Normal,Dehydration,Severe Dehydration
2,36.1,28,14,-0.1,88,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
49,39.1,47,20,-2.5,37,Loose,Low (Lethargic),None,Moist,Pink,Stiff,Infection,Bacterial/Viral Infection
48,38.8,58,21,-2.0,29,Loose,Low (Lethargic),None,Dry,Pale,Normal,Infection,Bacterial/Viral Infection
33,36.2,32,14,0.4,79,Normal,Low (Lethargic),Mild,Moist,Pink,Stiff,Arthritis,Joint Inflammation
49,36.4,40,14,0.2,90,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
13,36.6,32,9,0.1,84,Normal,Low (Lethargic),Severe,Moist,Pink,Stiff,Arthritis,Joint Inflammation
14,36.8,39,11,-2.2,22,Loose,Low (Lethargic),None,Dry,Pink,Normal,Indigestion,Colic / Digestion Issue
44,39.4,59,30,-2.7,59,Loose,Low (Lethargic),Mild,Dry,Pale,Normal,Infection,Bacterial/Viral Infection
58,37.4,37,13,-0.1,86,Constipated,Moderate,Mild,Moist,Pink,Lameness,Arthritis,Joint Inflammation
28,36.0,37,14,-0.1,67,Normal,Low (Lethargic),Mild,Moist,Pink,Lameness,Arthritis,Joint Inflammation
45,37.1,29,9,-0.1,93,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
2,36.7,32,13,-0.2,94,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
40,38.3,56,16,-4.8,60,Constipated,Low (Lethargic),None,Dry,Dry/Tacky,Normal,Dehydration,Severe Dehydration
14,35.8,27,9,0.8,89,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
38,37.2,30,14,-0.9,99,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
9,37.3,37,9,-1.9,88,Normal,Low (Lethargic),None,Moist,Pink,Lameness,Arthritis,Joint Inflammation
24,36.3,30,11,-0.9,68,Normal,Low (Lethargic),Mild,Moist,Pink,Lameness,Arthritis,Joint Inflammation
38,36.0,39,13,-0.2,95,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
37,36.0,33,6,-0.3,89,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
37,38.9,49,24,-2.5,23,Normal,Low (Lethargic),None,Moist,Dry/Tacky,Normal,Infection,Bacterial/Viral Infection
45,36.1,30,6,-0.8,87,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
57,36.2,50,16,-0.1,15,Constipated,Moderate,None,Moist,Pink,Normal,Indigestion,Colic / Digestion Issue
56,37.0,40,11,-0.6,100,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
22,36.3,26,11,0.4,96,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
48,36.0,31,9,-0.2,92,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
58,39.0,65,29,-2.0,24,Loose,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Infection,Bacterial/Viral Infection
2,37.1,33,9,0.0,99,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
20,37.3,43,18,-2.2,31,Constipated,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
25,39.7,55,23,-3.7,46,Loose,Low (Lethargic),Mild,Dry,Pink,Stiff,Infection,Bacterial/Viral Infection
58,36.7,34,11,-0.4,86,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
47,37.7,49,15,-3.2,47,Normal,Low (Lethargic),None,Dry,Pale,Stiff,Dehydration,Severe Dehydration
48,37.2,32,9,0.2,85,Normal,Low (Lethargic),Mild,Moist,Pink,Stiff,Arthritis,Joint Inflammation
46,37.2,57,19,-2.5,53,Constipated,Low (Lethargic),None,Dry,Dry/Tacky,Normal,Dehydration,Severe Dehydration
40,36.2,36,9,-0.2,86,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
24,36.5,30,7,0.1,99,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
16,38.2,59,13,-2.7,64,Normal,Low (Lethargic),None,Dry,Pale,Normal,Dehydration,Severe Dehydration
57,35.8,34,14,0.3,87,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
52,35.9,30,11,-0.3,99,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
27,36.2,28,12,-1.3,85,Constipated,Low (Lethargic),Severe,Moist,Pink,Lameness,Arthritis,Joint Inflammation
10,36.5,25,13,0.9,100,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
40,37.1,25,10,-0.6,91,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
24,36.1,39,10,1.0,93,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
2,37.4,52,15,-1.8,53,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
5,35.8,35,12,-0.2,88,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
28,36.8,31,11,0.5,92,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
4,36.4,38,14,-1.1,30,Loose,Low (Lethargic),None,Moist,Pink,Normal,Indigestion,Colic / Digestion Issue
22,35.9,39,10,0.6,86,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
40,37.0,40,7,-0.1,87,Constipated,Low (Lethargic),Severe,Moist,Pink,Stiff,Arthritis,Joint Inflammation
57,36.8,40,14,-0.0,92,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
18,36.8,27,11,0.7,97,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
8,38.7,54,26,-1.4,46,Loose,Low (Lethargic),None,Dry,Pale,Stiff,Infection,Bacterial/Viral Infection
11,36.9,27,14,-0.1,91,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
44,36.6,38,10,-0.6,88,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
11,36.8,35,13,0.4,89,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
4,37.3,53,11,-1.5,27,Constipated,Moderate,None,Moist,Pink,Normal,Indigestion,Colic / Digestion Issue
12,36.7,32,11,0.3,91,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
56,36.4,36,8,0.0,92,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
29,37.1,36,14,-1.2,88,Normal,Low (Lethargic),Mild,Moist,Pink,Stiff,Arthritis,Joint Inflammation
